ticker,date,group,setup_score,risk_score,signals,ret5_pct,ret20_pct,volume_ratio20,ret_1d,ret_5d,ret_20d
5386.TWO,2025-12-30,theme,11,4,"TREND,ACCEL",11.4,16.6,2.95,7.65,-0.82,3.29
5386.TWO,2026-01-05,theme,11,3,"TREND,ACCEL",14.1,24.55,1.53,-5.23,-8.02,15.81
5386.TWO,2026-01-06,theme,9,1,TREND,8.13,18.85,1.28,-0.94,-4.0,33.96
5386.TWO,2026-01-07,theme,6,0,TREND,-0.82,8.63,0.74,-2.73,-1.66,36.42
5386.TWO,2026-01-08,theme,6,0,TREND,-10.38,10.51,0.58,0.49,1.59,35.98
5386.TWO,2026-01-09,theme,6,0,TREND,-11.4,11.2,0.42,0.24,0.97,48.67
5386.TWO,2026-01-12,theme,6,0,TREND,-8.02,10.87,0.35,-1.09,9.08,62.83
5386.TWO,2026-01-13,theme,6,0,TREND,-4.0,9.96,0.32,1.47,7.47,77.48
5386.TWO,2026-01-14,theme,7,0,TREND,-1.66,15.3,0.2,0.48,2.05,92.4
5386.TWO,2026-01-15,theme,7,0,TREND,1.59,18.66,0.23,-0.12,2.76,110.08
5386.TWO,2026-01-16,theme,7,0,TREND,0.97,15.24,0.26,8.29,0.96,131.37
5386.TWO,2026-01-19,theme,11,3,"TREND,ACCEL",9.08,21.43,1.88,-2.55,-5.66,134.74
5386.TWO,2026-01-20,theme,8,0,TREND,7.47,13.73,0.96,-3.64,-3.53,143.74
5386.TWO,2026-01-21,theme,6,0,TREND,2.05,10.88,0.44,1.18,3.78,139.36
5386.TWO,2026-01-22,theme,7,0,TREND,2.76,13.23,0.41,-1.87,0.47,133.64
5386.TWO,2026-01-28,theme,5,0,NONE,3.78,3.29,0.9,-2.05,30.98,225.74
5386.TWO,2026-01-29,theme,5,0,NONE,0.47,-6.01,0.54,10.0,29.65,265.7
5386.TWO,2026-01-30,theme,9,4,ACCEL,12.62,1.72,3.66,9.94,29.49,237.21
3013.TW,2022-04-19,theme,9,1,NONE,1.13,0.75,1.82,0.0,0.0,1.12
3013.TW,2022-04-20,theme,9,0,NONE,0.37,0.75,1.72,0.37,-0.75,0.75
3013.TW,2022-04-21,theme,7,0,BASE,0.75,1.13,0.65,0.0,-0.37,10.41
3013.TW,2022-04-22,theme,6,0,NONE,1.13,1.13,1.17,-1.12,-0.37,21.19
3013.TW,2022-04-25,theme,8,0,NONE,-0.37,-0.75,1.58,0.75,0.75,15.79
3013.TW,2022-04-26,theme,7,0,NONE,0.0,0.37,1.44,-0.75,-0.37,15.3
3013.TW,2022-04-27,theme,6,0,NONE,-0.75,0.38,1.44,0.75,0.75,13.53
3013.TW,2022-04-28,theme,7,0,BASE,-0.37,1.13,0.66,0.0,-1.12,11.57
3013.TW,2022-04-29,theme,7,0,BASE,-0.37,0.0,0.44,0.0,-1.49,13.06
3013.TW,2022-05-03,theme,7,0,BASE,0.75,0.37,0.2,-0.37,-1.12,14.55
3013.TW,2022-05-04,theme,7,0,BASE,-0.37,-0.37,0.25,0.37,0.37,10.86
3013.TW,2022-05-05,theme,7,0,BASE,0.75,0.37,0.52,-1.12,0.0,9.33
3013.TW,2022-05-06,theme,6,0,BASE,-1.12,0.38,0.42,-0.38,2.64,10.94
3013.TW,2022-05-09,theme,6,0,BASE,-1.49,-1.49,0.93,0.38,3.03,10.61
3013.TW,2022-05-10,theme,6,0,BASE,-1.12,0.38,0.97,1.13,2.64,12.45
3013.TW,2022-05-11,theme,7,0,BASE,0.37,1.13,0.67,0.0,1.12,19.03
3013.TW,2022-05-12,theme,6,0,NONE,0.0,0.37,1.07,1.49,0.75,12.69
3013.TW,2022-05-13,theme,8,0,NONE,2.64,1.87,1.12,0.0,9.19,5.15
3013.TW,2022-05-16,theme,8,0,NONE,3.03,2.26,1.01,0.0,19.85,4.04
3013.TW,2022-05-17,theme,9,0,BASE,2.64,1.87,0.55,-0.37,13.24,4.78
3013.TW,2022-05-18,theme,9,0,BASE,1.12,1.12,0.84,-0.37,14.02,3.32
3013.TW,2022-05-19,theme,9,0,BASE,0.75,0.75,0.6,10.0,11.85,2.96
3013.TW,2022-05-20,theme,13,3,"TREND,ACCEL",9.19,10.41,10.91,9.76,0.67,-9.76
3013.TW,2022-05-24,theme,12,3,"TREND,ACCEL",13.24,15.79,12.34,0.32,-0.32,-10.71
3013.TW,2022-05-25,theme,12,3,"TREND,ACCEL",14.02,15.3,4.91,-2.27,-4.21,-11.97
3013.TW,2022-05-26,theme,13,3,"TREND,ACCEL",11.85,13.53,2.57,-0.99,-2.98,-8.94
3013.TW,2022-05-27,theme,10,1,TREND,0.67,11.57,2.0,1.34,-1.67,-6.35
3013.TW,2022-05-30,theme,9,0,TREND,-7.06,13.06,0.45,1.32,-3.63,-8.58
3013.TW,2022-05-31,theme,8,1,TREND,-0.32,14.55,0.74,-3.58,-2.93,-11.73
3013.TW,2022-06-01,theme,8,0,TREND,-4.21,10.86,0.63,-1.01,7.77,-9.8
3013.TW,2022-06-02,theme,7,0,TREND,-2.98,9.33,0.3,0.34,3.07,-11.26
3013.TW,2022-06-06,theme,8,0,TREND,-1.67,10.94,0.17,-0.68,-2.72,-12.24
3013.TW,2022-06-07,theme,9,0,TREND,-3.63,10.61,0.13,2.05,-3.08,-10.96
3013.TW,2022-06-08,theme,9,0,TREND,-2.93,12.45,0.21,7.05,-4.36,-15.44
3013.TW,2022-06-09,theme,9,2,TREND,7.77,19.03,1.29,-5.33,-12.23,-18.81
3013.TW,2022-06-10,theme,9,0,TREND,3.07,12.69,0.59,-5.3,-7.95,-13.58
3013.TW,2022-06-13,theme,6,0,NONE,-2.72,5.15,0.44,-1.05,-6.29,-7.69
3013.TW,2022-06-14,theme,6,0,NONE,-3.08,4.04,0.2,0.71,-0.71,-9.19
3013.TW,2022-06-15,theme,6,0,NONE,-4.36,4.78,0.14,-1.75,-3.51,-5.96
3013.TW,2022-06-16,theme,6,0,NONE,-12.23,3.32,0.16,-0.71,-2.86,-4.64
3013.TW,2022-06-17,theme,6,0,NONE,-7.95,2.96,0.18,-3.6,-1.08,-3.6
3013.TW,2022-06-21,theme,6,0,NONE,-0.71,-13.8,0.13,-2.14,-1.42,-3.2
3013.TW,2022-06-27,theme,7,0,NONE,4.48,-6.35,0.2,-1.07,-7.86,-4.29
3013.TW,2022-07-13,theme,5,0,NONE,6.35,-5.96,0.82,-0.37,0.37,17.54
3013.TW,2022-07-14,theme,5,0,BASE,3.09,-4.64,0.44,0.37,1.87,15.73
3013.TW,2022-07-15,theme,6,0,BASE,2.68,-3.6,0.52,0.0,0.37,15.3
3013.TW,2022-07-18,theme,6,0,BASE,1.52,0.0,0.68,1.49,0.0,17.16
3013.TW,2022-07-19,theme,6,0,NONE,5.84,-3.2,1.06,-1.1,-1.84,15.44
3013.TW,2022-07-20,theme,6,0,BASE,0.37,-2.18,0.64,1.12,-0.74,22.3
3013.TW,2022-07-21,theme,6,0,BASE,1.87,0.0,0.73,-1.1,-1.1,19.85
3013.TW,2022-07-22,theme,6,0,BASE,0.37,-2.18,0.66,-0.37,5.58,21.56
3013.TW,2022-07-25,theme,6,0,BASE,0.0,-4.29,0.28,-0.37,5.6,24.25
3013.TW,2022-07-26,theme,6,0,BASE,-1.84,-3.61,0.26,0.0,3.75,17.6
3013.TW,2022-07-27,theme,6,0,BASE,-0.74,-1.48,0.32,0.75,13.86,23.6
3013.TW,2022-07-28,theme,6,0,BASE,-1.1,0.75,0.85,5.58,10.41,23.05
3013.TW,2022-07-29,theme,11,2,NONE,5.58,9.23,3.11,-0.35,14.79,17.61
3013.TW,2022-08-01,theme,8,0,NONE,5.6,9.69,1.05,-2.12,10.25,12.37
3013.TW,2022-08-02,theme,6,0,BASE,3.75,6.54,0.84,9.75,14.08,20.22
3013.TW,2022-08-03,theme,12,3,ACCEL,13.86,20.63,5.8,-2.3,3.62,10.2
3013.TW,2022-08-04,theme,12,3,ACCEL,10.41,14.67,11.59,9.76,4.04,12.12
3013.TW,2022-08-08,theme,11,4,ACCEL,10.25,18.18,3.92,1.28,0.64,1.92
3013.TW,2022-08-09,theme,9,2,ACCEL,14.08,22.96,1.25,-0.32,-0.63,-1.9
3013.TW,2022-08-10,theme,8,2,TREND,3.62,17.54,0.9,-1.9,4.44,0.63
3013.TW,2022-08-11,theme,11,3,"TREND,ACCEL",4.04,15.73,3.69,0.0,5.5,2.91
3013.TW,2022-08-12,theme,8,0,TREND,-5.21,15.3,0.41,1.62,5.83,0.97
3013.TW,2022-08-15,theme,8,2,TREND,0.64,17.16,0.59,0.0,6.05,0.64
3013.TW,2022-08-16,theme,8,1,TREND,-0.63,15.44,0.72,4.78,0.0,0.64
3013.TW,2022-08-17,theme,8,2,TREND,4.44,22.3,1.16,-0.91,0.3,-2.74
3013.TW,2022-08-18,theme,9,2,TREND,5.5,19.85,1.34,0.31,1.53,-3.37
3013.TW,2022-08-19,theme,9,2,TREND,5.83,21.56,0.64,1.83,2.14,-5.2
3013.TW,2022-08-22,theme,8,2,TREND,6.05,24.25,0.5,-5.71,-4.5,-6.91
3013.TW,2022-08-23,theme,8,0,TREND,0.0,17.6,0.79,5.1,6.05,-2.23
3013.TW,2022-08-24,theme,7,1,TREND,0.3,23.6,0.49,0.3,1.52,-5.15
3013.TW,2022-08-25,theme,10,2,"SURGE,TREND",1.53,23.05,2.1,0.91,0.6,-8.76
3013.TW,2022-08-26,theme,6,1,TREND,2.14,17.61,1.04,-4.79,-1.2,-15.57
3013.TW,2022-08-29,theme,8,1,TREND,-4.5,12.37,0.49,4.72,0.0,-9.43
3013.TW,2022-08-30,theme,8,1,TREND,6.05,20.22,0.37,0.6,-6.91,-18.92
3013.TW,2022-08-31,theme,7,1,TREND,1.52,10.2,0.28,-0.6,-5.37,-15.52
3013.TW,2022-09-01,theme,8,1,TREND,0.6,12.12,0.83,-0.9,-4.5,-13.21
3013.TW,2022-09-02,theme,6,1,NONE,-1.2,1.23,0.44,-3.64,-5.45,-12.73
3013.TW,2022-09-05,theme,6,0,NONE,0.0,1.92,0.73,-2.52,-0.63,-9.12
3013.TW,2022-09-06,theme,6,0,NONE,-6.91,-1.9,0.44,2.26,1.94,-6.13
3013.TW,2022-09-07,theme,6,0,NONE,-5.37,0.63,0.28,0.32,0.95,-8.52
3013.TW,2022-09-08,theme,6,0,NONE,-4.5,2.91,0.3,-1.89,-0.94,-10.06
3013.TW,2022-09-12,theme,6,0,NONE,-5.45,0.97,0.3,1.28,-0.64,-10.58
3013.TW,2022-09-13,theme,6,0,NONE,-0.63,0.64,0.2,0.0,-1.9,-11.08
3013.TW,2022-09-14,theme,6,0,NONE,1.94,0.64,0.17,1.27,-2.85,-13.92
3013.TW,2022-09-15,theme,6,1,NONE,0.95,-2.74,0.33,-1.56,-2.19,-13.13
3013.TW,2022-09-16,theme,6,0,NONE,-0.94,-3.37,0.85,-1.59,-4.13,-10.79
3013.TW,2022-09-19,theme,6,0,NONE,-0.64,-5.2,0.22,0.0,-9.03,-9.68
3013.TW,2022-09-20,theme,6,0,NONE,-1.9,-6.91,0.17,-0.97,-7.1,-9.35
3013.TW,2022-09-21,theme,6,0,NONE,-2.85,-2.23,0.26,1.95,-12.05,-10.42
3013.TW,2022-09-22,theme,6,0,NONE,-2.19,-5.15,0.35,-3.51,-9.58,-12.14
3013.TW,2022-09-23,theme,6,0,NONE,-4.13,-8.76,0.4,-6.62,-4.3,-7.62
3013.TW,2022-09-26,theme,6,0,NONE,-9.03,-15.57,1.51,2.13,2.13,-2.13
3013.TW,2022-10-05,theme,5,0,NONE,7.78,-6.13,0.37,-0.34,-6.53,-3.78
3013.TW,2022-10-24,theme,5,0,BASE,-0.71,-7.62,0.44,-1.08,-2.87,11.11
3013.TW,2022-10-25,theme,5,0,BASE,-1.43,-2.13,0.56,0.0,0.36,12.32
3013.TW,2022-10-26,theme,5,0,BASE,-1.78,-4.17,0.59,2.17,1.09,11.59
3013.TW,2022-10-27,theme,7,0,BASE,2.55,4.44,0.71,-2.84,-0.71,9.57
3013.TW,2022-10-28,theme,5,0,BASE,-0.36,-3.18,0.99,-1.09,4.74,12.41
3013.TW,2022-10-31,theme,5,0,BASE,-2.87,-6.23,0.72,2.21,6.27,13.28
3013.TW,2022-11-01,theme,5,0,BASE,0.36,-3.82,0.52,0.72,6.5,11.55
3013.TW,2022-11-02,theme,6,0,BASE,1.09,-3.46,0.97,0.36,4.66,13.26
3013.TW,2022-11-03,theme,7,0,BASE,-0.71,-3.78,0.42,2.5,8.93,14.64
3013.TW,2022-11-04,theme,10,0,NONE,4.74,-1.03,1.57,0.35,9.76,12.89
3013.TW,2022-11-07,theme,8,0,BASE,6.27,0.7,0.29,2.43,8.68,15.62
3013.TW,2022-11-08,theme,9,0,NONE,6.5,5.73,1.56,-1.02,4.75,9.83
3013.TW,2022-11-09,theme,6,0,NONE,4.66,3.91,1.1,4.45,3.42,9.93
3013.TW,2022-11-10,theme,12,3,ACCEL,8.93,12.13,7.42,3.28,0.98,7.87
3013.TW,2022-11-11,theme,12,3,ACCEL,9.76,13.31,3.41,-0.63,-1.9,4.44
3013.TW,2022-11-14,theme,8,1,NONE,8.68,11.39,1.11,-1.28,-0.96,15.34
3013.TW,2022-11-15,theme,8,0,NONE,4.75,10.36,0.98,-2.27,0.32,28.48
3013.TW,2022-11-16,theme,6,0,NONE,3.42,7.47,1.1,1.99,1.99,41.72
3013.TW,2022-11-17,theme,7,0,NONE,0.98,12.0,0.51,0.32,0.32,44.16
3013.TW,2022-11-18,theme,8,0,NONE,-1.9,12.36,0.68,0.32,-0.32,40.45
3013.TW,2022-11-21,theme,7,0,NONE,-0.96,11.11,0.6,0.0,-0.97,34.19
3013.TW,2022-11-22,theme,8,0,NONE,0.32,12.32,0.44,-0.65,-0.32,27.42
3013.TW,2022-11-23,theme,7,0,NONE,1.99,11.59,0.38,0.32,2.6,29.87
3013.TW,2022-11-24,theme,7,0,TREND,0.32,9.57,0.46,-0.32,3.88,33.33
3013.TW,2022-11-25,theme,9,0,TREND,-0.32,12.41,0.4,-0.32,5.19,33.44
3013.TW,2022-11-28,theme,9,0,TREND,-0.97,13.28,0.21,0.65,8.47,27.04
3013.TW,2022-11-29,theme,9,0,TREND,-0.32,11.55,0.5,2.27,4.85,25.89
3013.TW,2022-11-30,theme,11,1,TREND,2.6,13.26,1.92,1.58,1.58,19.62
3013.TW,2022-12-01,theme,11,2,TREND,3.88,14.64,1.84,0.93,2.49,9.03
3013.TW,2022-12-02,theme,10,1,TREND,5.19,12.89,1.25,2.78,1.54,6.48
3013.TW,2022-12-05,theme,12,2,"TREND,ACCEL",8.47,15.62,2.32,-2.7,8.41,5.71
3013.TW,2022-12-06,theme,8,1,TREND,4.85,9.83,1.0,-0.93,22.53,9.57
3013.TW,2022-12-07,theme,8,1,TREND,1.58,9.93,0.68,2.49,33.33,14.02
3013.TW,2022-12-08,theme,6,1,NONE,2.49,7.87,1.01,0.0,34.95,10.33
3013.TW,2022-12-09,theme,7,1,NONE,1.54,4.44,0.99,9.73,31.91,10.33
3013.TW,2022-12-12,theme,11,4,"TREND,ACCEL",8.41,15.34,4.75,9.97,15.24,-3.05
3013.TW,2022-12-19,theme,12,4,"SURGE,TREND,ACCEL",15.24,34.19,1.79,-5.05,-6.25,-11.3
3013.TW,2022-12-20,theme,7,1,"TREND,ACCEL",-0.5,27.42,1.41,1.27,-1.52,-4.81
3013.TW,2022-12-21,theme,7,1,"TREND,ACCEL",-6.54,29.87,1.44,3.0,-5.5,-2.25
3013.TW,2022-12-22,theme,10,3,"SURGE,TREND,ACCEL",-7.21,33.33,1.77,-0.24,-15.05,-4.61
3013.TW,2022-12-23,theme,7,3,TREND,-5.3,33.44,0.57,-5.11,-16.06,-4.38
3013.TW,2022-12-26,theme,7,0,TREND,-6.25,27.04,0.75,-0.26,-9.74,5.38
3013.TW,2022-12-27,theme,7,0,TREND,-1.52,25.89,0.62,-2.83,-8.74,1.8
3013.TW,2022-12-28,theme,7,0,TREND,-5.5,19.62,0.47,-7.41,-3.17,4.76
3013.TW,2023-01-05,theme,5,0,NONE,-3.17,14.02,0.6,-0.82,-2.73,6.01
3013.TW,2023-01-09,theme,5,0,NONE,5.22,10.33,0.24,-3.58,3.58,11.02
3013.TW,2023-01-30,theme,6,0,NONE,6.21,-4.81,0.89,3.99,5.32,10.37
3013.TW,2023-01-31,theme,9,1,ACCEL,9.83,-2.25,1.82,0.51,1.28,4.86
3013.TW,2023-02-01,theme,6,0,NONE,8.26,-4.61,1.19,0.0,1.02,14.76
3013.TW,2023-02-02,theme,5,0,NONE,4.52,-4.38,1.11,4.58,3.31,26.21
3013.TW,2023-02-03,theme,9,3,ACCEL,11.38,5.38,2.71,-3.65,-7.3,20.68
3013.TW,2023-02-06,theme,8,2,NONE,5.32,1.8,2.51,0.0,-5.3,16.67
3013.TW,2023-02-07,theme,5,0,NONE,1.28,4.76,0.8,0.25,-2.02,11.36
3013.TW,2023-02-08,theme,7,0,TREND,1.02,13.43,0.78,2.27,-1.76,11.08
3013.TW,2023-02-09,theme,7,0,TREND,3.31,17.68,1.21,-6.16,-0.74,7.64
3013.TW,2023-02-10,theme,5,0,TREND,-7.3,8.24,1.18,-1.57,6.56,11.81
3013.TW,2023-02-13,theme,6,2,NONE,-5.3,5.63,4.92,3.47,9.6,15.2
3013.TW,2023-02-14,theme,5,0,NONE,-2.02,6.01,0.97,0.52,7.47,7.47
3013.TW,2023-02-16,theme,6,0,TREND,-0.74,11.02,0.77,0.74,0.99,6.7
3013.TW,2023-02-17,theme,8,0,TREND,6.56,16.0,0.84,1.23,2.22,16.5
3013.TW,2023-02-20,theme,8,0,TREND,9.6,16.1,1.16,1.46,0.97,11.68
3013.TW,2023-02-21,theme,8,0,TREND,7.47,17.13,0.67,-3.36,-1.68,4.08
3013.TW,2023-02-22,theme,6,0,TREND,3.33,11.02,0.52,0.99,11.91,10.67
3013.TW,2023-02-23,theme,7,0,TREND,0.99,8.24,0.26,1.97,21.87,10.57
3013.TW,2023-02-24,theme,7,0,TREND,2.22,12.47,1.43,0.0,19.52,8.19
3013.TW,2023-03-01,theme,6,0,TREND,0.97,10.37,0.67,-1.2,11.33,7.47
3013.TW,2023-03-02,theme,5,0,NONE,-1.68,4.86,0.35,10.0,7.56,8.78
3013.TW,2023-03-03,theme,11,3,"TREND,ACCEL",11.91,14.76,2.26,9.98,-2.22,-1.33
3013.TW,2023-03-08,theme,11,3,"TREND,ACCEL",11.33,16.67,3.14,-4.55,-6.49,-4.11
3013.TW,2023-03-09,theme,6,0,TREND,7.56,11.36,1.11,0.0,-5.44,-0.45
3013.TW,2023-03-10,theme,5,0,TREND,-2.22,11.08,1.16,-0.91,-3.85,5.9
3013.TW,2023-03-13,theme,5,0,NONE,-11.9,7.64,0.57,-2.52,-1.6,3.2
3013.TW,2023-03-14,theme,6,0,TREND,-14.11,11.81,0.4,1.41,11.03,9.39
3013.TW,2023-03-15,theme,7,0,TREND,-6.49,15.2,0.32,-3.47,6.25,11.11
3013.TW,2023-03-21,theme,12,2,"REBREAK,TREND,ACCEL",11.03,16.5,1.67,-2.96,-5.07,-6.77
3013.TW,2023-03-22,theme,9,1,TREND,6.25,11.68,2.28,-5.45,-2.83,1.74
3013.TW,2023-03-23,theme,5,0,NONE,4.08,4.08,0.89,2.76,2.76,3.23
3013.TW,2023-03-24,theme,10,1,"REBREAK,TREND",5.19,10.67,1.86,0.9,-0.22,0.9
3013.TW,2023-03-27,theme,7,0,TREND,4.65,10.57,0.7,-0.22,-0.89,-1.56
3013.TW,2023-03-28,theme,6,0,TREND,-5.07,8.19,0.43,-0.67,-1.78,0.0
3013.TW,2023-04-06,theme,5,0,NONE,-0.89,-10.08,0.37,-1.12,1.12,4.04
3013.TW,2023-04-10,theme,5,0,NONE,-0.67,-4.11,0.24,-0.9,8.35,6.09
3013.TW,2023-04-12,theme,10,1,REBREAK,4.94,5.9,2.29,-3.43,-0.64,-13.92
3013.TW,2023-04-13,theme,6,0,NONE,1.12,3.2,1.25,3.33,0.67,-9.09
3013.TW,2023-04-14,theme,10,0,TREND,5.67,9.39,1.57,3.0,-5.36,-13.3
3013.TW,2023-04-17,theme,10,2,"TREND,ACCEL",8.35,11.11,1.92,-1.25,-2.71,-14.58
3013.TW,2023-04-18,theme,10,2,TREND,7.97,13.67,1.88,-2.11,-5.49,-12.66
3013.TW,2023-04-19,theme,6,0,TREND,-0.64,9.43,0.65,-2.16,-3.02,-9.27
3013.TW,2023-04-20,theme,5,0,NONE,0.67,5.58,0.41,-2.86,-2.42,-9.25
3013.TW,2023-04-24,theme,6,0,NONE,-2.71,1.74,0.8,-4.07,1.93,-8.35
3013.TW,2023-05-02,theme,6,1,NONE,1.93,6.73,0.87,-1.47,-1.26,11.76
3013.TW,2023-05-03,theme,7,0,NONE,4.69,5.16,0.66,0.0,-9.59,24.73
3013.TW,2023-05-04,theme,6,0,NONE,4.22,5.39,1.06,-1.07,-14.29,26.44
3013.TW,2023-05-05,theme,6,0,NONE,4.74,4.04,0.33,4.09,-11.64,28.66
3013.TW,2023-05-08,theme,8,1,TREND,7.57,9.52,1.27,-2.69,-16.36,25.05
3013.TW,2023-05-09,theme,6,0,NONE,-1.26,6.09,0.88,-9.79,-12.77,26.6
3013.TW,2023-05-25,theme,10,2,"REBREAK,ACCEL",9.98,2.89,3.44,0.86,28.08,20.09
3013.TW,2023-05-26,theme,9,0,ACCEL,13.35,5.42,1.63,9.85,27.84,14.35
3013.TW,2023-06-05,theme,9,3,TREND,17.74,25.05,0.94,-1.49,-6.46,41.39
3013.TW,2023-06-06,theme,9,3,TREND,11.84,26.6,0.83,1.01,-3.7,48.74
3013.TW,2023-06-12,theme,7,3,TREND,-6.46,39.85,0.64,1.42,0.35,43.89
3013.TW,2023-06-13,theme,7,3,TREND,-3.7,39.76,0.64,1.05,0.87,52.43
3013.TW,2023-06-14,theme,7,4,TREND,-3.66,39.86,0.35,5.18,2.59,55.38
3013.TW,2023-06-15,theme,11,4,"SURGE,TREND",5.18,44.66,1.61,-8.37,-8.7,56.82
3013.TW,2023-06-16,theme,7,2,TREND,-4.78,35.44,1.25,1.61,-4.3,68.63
3013.TW,2023-06-19,theme,7,2,TREND,0.35,34.36,0.34,1.94,-0.53,69.86
3013.TW,2023-06-20,theme,7,2,TREND,0.87,35.05,0.4,2.77,1.21,83.01
3013.TW,2023-06-21,theme,9,3,TREND,2.59,36.24,1.52,-6.4,8.25,92.67
3013.TW,2023-06-26,theme,5,0,NONE,-8.7,20.09,0.54,-3.96,27.16,93.51
3013.TW,2023-06-27,theme,5,0,NONE,-4.3,14.35,0.45,5.62,45.51,103.0
3013.TW,2023-06-29,theme,6,1,TREND,1.21,9.96,0.94,9.91,51.28,76.0
3013.TW,2023-06-30,theme,10,2,"TREND,ACCEL",8.25,9.91,1.72,9.95,36.55,52.29
3013.TW,2023-07-10,theme,9,4,TREND,12.87,37.82,0.37,3.51,19.68,7.31
3013.TW,2023-07-11,theme,8,4,TREND,6.31,40.96,0.3,-1.57,13.92,3.3
3013.TW,2023-07-12,theme,7,4,TREND,-4.8,43.89,0.2,7.43,18.46,0.12
3013.TW,2023-07-28,theme,7,4,TREND,-14.44,52.29,0.77,-5.35,-11.01,-9.57
3013.TW,2023-07-31,theme,5,2,NONE,-13.86,31.09,0.99,-3.7,-7.61,-4.78
3013.TW,2023-08-01,theme,5,0,PULLBACK,-17.66,14.88,0.75,-6.77,-4.4,0.23
3013.TW,2023-08-17,theme,6,0,PULLBACK,8.91,-7.95,0.78,-2.39,6.7,0.45
3013.TW,2023-08-18,theme,5,0,PULLBACK,6.97,-18.19,0.78,-2.21,6.52,3.61
3013.TW,2023-08-21,theme,5,0,PULLBACK,6.73,-26.06,0.39,10.0,4.64,2.26
3013.TW,2023-08-22,theme,10,0,"REBREAK,ACCEL",13.1,-13.48,1.68,5.3,-5.19,-10.17
3013.TW,2023-08-23,theme,9,3,ACCEL,14.47,-9.57,5.0,-3.49,-8.74,-12.64
3013.TW,2023-08-24,theme,8,1,ACCEL,6.7,-8.3,2.26,-2.56,-5.54,-9.05
3013.TW,2023-08-25,theme,6,0,NONE,6.52,-10.47,0.58,-3.93,-7.65,-2.84
3013.TW,2023-08-28,theme,6,0,PULLBACK,4.64,-9.57,0.53,-0.34,-4.78,1.02
3013.TW,2023-08-29,theme,5,0,PULLBACK,-5.19,-4.78,0.47,1.37,-2.74,-1.83
3013.TW,2023-08-30,theme,5,0,PULLBACK,-8.74,0.23,0.47,-0.11,1.58,-4.17
3013.TW,2023-08-31,theme,5,0,PULLBACK,-5.54,7.38,0.33,-4.74,1.8,-0.23
3013.TW,2023-09-06,theme,5,0,PULLBACK,1.58,6.49,0.84,0.11,-10.86,5.99
3013.TW,2023-09-07,theme,6,0,"TREND,PULLBACK",1.8,11.76,0.73,-0.89,-2.1,11.41
3013.TW,2023-09-08,theme,7,0,"TREND,PULLBACK",5.92,11.46,0.7,-6.26,-0.56,6.7
3013.TW,2023-09-14,theme,5,0,PULLBACK,-2.1,0.45,0.77,0.68,-3.39,2.71
3013.TW,2023-09-15,theme,5,0,PULLBACK,-0.56,3.61,0.85,-3.48,-0.11,-6.52
3013.TW,2023-09-22,theme,5,0,PULLBACK,-0.11,-2.84,1.31,-0.11,9.45,-0.56
3013.TW,2023-09-28,theme,5,1,PULLBACK,3.63,-0.23,2.26,9.94,13.67,-5.08
3013.TW,2023-10-02,theme,10,2,ACCEL,9.45,15.15,2.04,-6.47,-1.85,-13.57
3013.TW,2023-10-03,theme,7,2,NONE,2.48,8.72,3.38,1.87,7.69,-5.05
3013.TW,2023-10-04,theme,8,1,NONE,7.79,8.8,2.47,3.13,2.7,-5.5
3013.TW,2023-10-05,theme,9,2,ACCEL,12.34,5.99,2.24,5.23,-3.97,-7.32
3013.TW,2023-10-06,theme,9,3,ACCEL,13.67,11.41,4.21,-5.07,-9.74,-10.34
3013.TW,2023-10-11,theme,7,1,NONE,-1.85,6.7,2.39,2.62,-12.88,0.31
3013.TW,2023-10-12,theme,6,1,NONE,7.69,16.81,1.12,-2.86,-12.76,-6.53
3013.TW,2023-10-13,theme,6,0,NONE,2.7,17.53,0.63,-3.57,-11.66,-5.67
3013.TW,2023-10-16,theme,7,0,TREND,-3.97,14.18,0.45,-1.09,-9.37,-2.29
3013.TW,2023-10-17,theme,5,0,PULLBACK,-9.74,2.71,0.57,-8.37,-5.73,-0.22
3013.TW,2023-10-27,theme,5,0,PULLBACK,4.64,2.33,0.93,-0.23,-0.45,3.18
3013.TW,2023-10-30,theme,5,0,PULLBACK,5.53,3.17,0.36,-4.33,0.91,-0.11
3013.TW,2023-11-07,theme,6,0,PULLBACK,7.38,-10.34,0.73,6.21,0.44,13.08
3013.TW,2023-11-08,theme,9,3,ACCEL,13.91,0.31,3.5,-4.38,-6.26,7.31
3013.TW,2023-11-09,theme,8,0,NONE,6.02,-6.53,1.57,-1.97,-3.28,10.7
3013.TW,2023-11-10,theme,5,0,PULLBACK,2.51,-5.67,0.87,-0.11,-0.11,11.8
3013.TW,2023-11-13,theme,5,0,PULLBACK,1.24,-2.29,0.49,1.0,2.79,5.24
3013.TW,2023-11-14,theme,5,0,PULLBACK,0.44,-0.22,0.35,-0.88,0.99,2.21
3013.TW,2023-11-15,theme,5,0,PULLBACK,-6.26,7.93,0.88,-1.34,0.78,4.23
3013.TW,2023-11-17,theme,5,0,PULLBACK,-0.11,6.66,0.36,2.79,1.23,6.58
3013.TW,2023-11-20,theme,6,0,TREND,2.79,10.82,0.87,-0.76,-4.88,3.36
3013.TW,2023-11-22,theme,5,0,PULLBACK,0.78,2.38,0.39,0.22,0.11,5.19
